 time_inf_cong , orbital period , planet radius , semi-major axis , orbital inclination , eccentricity , logitude , limb darkening model ,label
0,0.019527446,0.022559645,11.1271826,83.68709602,0.041075463,327.8641644,nonlinear,0
0,0.350641256,0.016590496,13.52107354,89.11652714,0.040021526,197.5804664,nonlinear,1
0,0.499359179,0.022279102,11.92356553,84.11174842,0.003370361,176.851713,nonlinear,0
0,0.139803811,0.012679673,12.98488779,88.42558098,0.046107779,226.9160557,nonlinear,1
0,0.391974107,0.015768638,12.78796111,84.53395049,0.007939049,46.04692142,nonlinear,0
0,0.252598356,0.027684077,5.530891218,80.8342196,0.042292034,276.5505171,nonlinear,1
0,0.591575404,0.021936312,13.04492989,83.98267302,0.004482556,343.6644574,nonlinear,0
0,0.294262647,0.017025238,11.37441335,86.76282575,0.046406054,135.0286117,nonlinear,1
0,0.018067788,0.022354444,8.218222956,81.88343499,0.026679026,33.91309657,nonlinear,0
0,0.779069813,0.023525224,9.744078024,88.2119378,0.048298439,192.2978369,nonlinear,1
0,0.780302646,0.020319632,11.92522336,87.69201699,0.000596546,72.0286642,nonlinear,1
0,0.374011747,0.029924851,10.58217057,86.34261474,0.027071021,200.5599707,nonlinear,1
0,0.057905531,0.024792257,12.46516229,85.8796096,0.040056702,108.9487886,nonlinear,1
0,0.732814056,0.011565128,11.52305482,85.44339408,0.019253834,96.2728582,nonlinear,1
0,0.108694326,0.010805977,12.43159839,88.20574113,0.033239614,120.9651154,nonlinear,1
0,0.906796785,0.010229381,14.82341673,81.14451528,0.016401,106.2453778,nonlinear,0
0,0.224974927,0.02490858,6.277207614,86.41943687,0.015859663,181.0038352,nonlinear,1
0,0.191096968,0.014055408,13.89954925,82.20650379,0.011288915,136.7012642,nonlinear,0
0,0.308672209,0.010206524,11.074103,85.88455488,0.006757133,106.9254082,nonlinear,1
0,0.380529338,0.023831957,12.4197719,85.1305112,0.001907205,273.5610348,nonlinear,0
0,0.904663331,0.022023452,11.9818763,89.00077667,0.026977877,342.6220133,nonlinear,1
0,0.741561854,0.013550174,6.180188522,89.24413795,0.01145169,301.8001831,nonlinear,1
0,0.254080186,0.019851798,5.406712145,88.18410743,0.021128872,192.3137962,nonlinear,1
0,0.445924859,0.029393867,10.86240342,83.38379099,0.01444826,51.90940482,nonlinear,0
0,0.01528027,0.020468237,9.483931194,85.08441267,0.035126167,88.17346715,nonlinear,1
0,0.150331972,0.013325805,9.634716954,87.80107156,0.004099154,283.0647632,nonlinear,1
0,0.813033701,0.027687007,9.579746896,87.34752792,0.03438718,277.4790069,nonlinear,1
0,0.707466578,0.012253043,14.91631663,80.68314245,0.013363639,37.12800215,nonlinear,0
0,0.022472589,0.021448781,9.603091613,80.81767466,0.007242692,63.28703496,nonlinear,0
0,0.822338245,0.019319073,8.709754658,85.03508386,0.039449325,268.2053494,nonlinear,1
0,0.45830985,0.015778795,5.104198994,83.52139569,0.014948181,328.3114808,nonlinear,1
0,0.413192623,0.028059109,6.552946108,80.23641708,0.036337182,292.169653,nonlinear,0
0,0.216981941,0.029374247,7.334960455,87.8303945,0.049424905,338.2333353,nonlinear,1
0,0.358182492,0.021209558,8.90619422,81.6037381,0.030131732,136.1466581,nonlinear,0
0,0.318099439,0.027943115,5.574908421,88.72989678,0.036556745,189.5374226,nonlinear,1
0,0.11038206,0.018393037,9.740554172,81.19476523,0.034830257,123.1768178,nonlinear,0
0,0.506566301,0.024179043,13.40723799,89.10524055,0.01328397,50.67868835,nonlinear,1
0,0.420654165,0.010223113,10.98982294,88.43809154,0.027768317,348.1450024,nonlinear,1
0,0.276274427,0.026085406,14.29610061,82.03843795,0.014470233,190.1781328,nonlinear,0
0,0.576445222,0.024742565,10.6509545,80.6541014,0.043789688,35.79544065,nonlinear,0
0,0.829678053,0.013568597,12.904488,88.01045372,0.001298407,215.4317895,nonlinear,1
0,0.324176347,0.022154628,13.66435257,81.88068016,0.014118544,127.7033165,nonlinear,0
0,0.326588586,0.02581088,7.039095896,85.48867218,0.044292247,321.7817757,nonlinear,1
0,0.79715417,0.013033284,11.00576181,81.44670379,0.00880918,169.3271162,nonlinear,0
0,0.414461195,0.018284389,13.69447438,89.59480393,0.02045327,342.9864902,nonlinear,1
0,0.8658325,0.023288527,13.21984614,80.29957788,0.04289555,173.2944114,nonlinear,0
0,0.521024847,0.010317751,5.068231739,89.34538702,0.00190655,92.09157444,nonlinear,1
0,0.958294873,0.019454738,13.66142113,80.22189867,0.034037623,231.3482836,nonlinear,0
0,0.024612827,0.013936865,7.01399251,86.7161207,0.038876439,177.6800946,nonlinear,1
0,0.927782873,0.01388115,8.011176278,88.38356701,0.041219686,253.7780745,nonlinear,1
0,0.366496706,0.011630563,14.47152275,83.1542323,0.044357161,54.72736424,nonlinear,0
0,0.156299403,0.025695779,13.9913474,81.41223367,0.021372169,271.3998307,nonlinear,0
0,0.365029562,0.016985693,10.53946096,88.53735812,0.040796545,157.2635941,nonlinear,1
0,0.637816661,0.024548029,6.560476223,82.31666215,0.021015486,62.90146118,nonlinear,1
0,0.908183802,0.016692269,12.33436443,85.076098,0.04855823,298.631116,nonlinear,0
0,0.612356583,0.01676731,9.017590587,87.79470708,0.041584766,132.3520477,nonlinear,1
0,0.405432356,0.020923775,7.220234786,88.48516175,0.004173039,311.2395779,nonlinear,1
0,0.925178669,0.021310199,11.12505259,89.44543279,0.018586345,92.78560669,nonlinear,1
0,0.855205822,0.018694082,5.386894318,89.22819191,0.024986324,31.96417348,nonlinear,1
0,0.322870497,0.025846292,12.04250876,87.32745342,0.039088781,358.5092209,nonlinear,1
0,0.012564035,0.021411843,14.95095949,84.60076798,0.027420233,260.9125596,nonlinear,0
0,0.32160514,0.022278355,14.81955156,86.78202774,0.012581407,181.2467813,nonlinear,1
0,0.419112491,0.017449566,8.280331158,83.55576277,0.029834173,231.0013489,nonlinear,1
0,0.50541639,0.019292806,11.44195491,85.81198961,0.035136559,190.4787996,nonlinear,1
0,0.670043967,0.025072356,6.646637623,84.85469998,0.049442174,350.2909838,nonlinear,1
0,0.796781566,0.019030203,8.821524249,81.52599898,0.019187106,230.7745416,nonlinear,0
0,0.534565553,0.015143784,7.5229163,80.28691701,0.039995664,106.8391126,nonlinear,0
0,0.996655729,0.014158778,12.87177724,86.39465628,0.020292358,357.04409,nonlinear,1
0,0.563299988,0.016868444,13.04526427,89.91740309,0.040045176,352.9757981,nonlinear,1
0,0.345252795,0.026261156,11.33307014,85.28651018,0.031759521,196.569591,nonlinear,1
0,0.293312516,0.018643944,8.098535869,87.16725762,0.026780543,307.7163751,nonlinear,1
0,0.219642287,0.026504843,13.98129369,82.68850013,0.045261406,32.41940634,nonlinear,0
0,0.789377117,0.025289962,13.2641111,85.08507492,0.012408905,96.77751879,nonlinear,0
0,0.116595004,0.021938828,10.000066,86.21514873,0.001655106,290.0653852,nonlinear,1
0,0.630069668,0.018966409,8.245833048,82.81660735,0.025389415,315.4842398,nonlinear,0
0,0.205930616,0.014676707,7.411988051,84.8492106,0.003744092,219.7412473,nonlinear,1
0,0.207272508,0.015372825,14.05747386,89.19915281,0.019587814,221.3561778,nonlinear,1
0,0.65760615,0.022785175,7.553748598,87.86772917,0.011328279,289.287025,nonlinear,1
0,0.453855867,0.02331716,14.59864251,88.08499682,0.034560343,138.4548554,nonlinear,1
0,0.357963438,0.012486954,14.98057863,83.97914624,0.045779259,255.8366955,nonlinear,0
0,0.028658816,0.013518336,12.55757513,82.9870981,0.027414732,233.7177462,nonlinear,0
0,0.235505099,0.010705609,10.34586763,81.3903974,0.025387226,358.5548632,nonlinear,0
0,0.312259176,0.019821463,6.506661099,82.91899204,0.016813994,240.4031558,nonlinear,1
0,0.908571919,0.027987013,6.564007507,88.0912162,0.004520341,113.7581894,nonlinear,1
0,0.213197054,0.010227384,11.37391208,83.25602152,0.029801671,253.387876,nonlinear,0
0,0.984385344,0.013575716,14.15381908,87.58807749,0.001109092,319.7834869,nonlinear,1
0,0.641027188,0.016995426,11.32299418,89.91527001,0.019814841,327.2048411,nonlinear,1
0,0.85275694,0.027079064,7.685835666,80.97712902,0.044665763,125.4574179,nonlinear,0
0,0.307292633,0.029082581,14.13515429,88.71067805,0.033204929,95.2414855,nonlinear,1
0,0.741359089,0.013945687,12.39899481,80.16044008,0.009938856,295.992605,nonlinear,0
0,0.511884878,0.029294933,14.82505438,83.08168456,0.049769736,68.09255378,nonlinear,0
0,0.329391841,0.027056655,13.84866107,88.89826384,0.01651887,265.6918058,nonlinear,1
0,0.866341804,0.017034004,13.59940627,82.80387123,0.031869737,225.96232,nonlinear,0
0,0.676714832,0.015153361,9.813547463,80.03353296,0.018278518,239.7367438,nonlinear,0
0,0.034552245,0.014350489,6.030278424,80.80544217,0.036429873,122.6933819,nonlinear,1
0,0.647335965,0.02062586,10.03981956,88.73547844,0.015413459,299.1151566,nonlinear,1
0,0.753234351,0.025204574,14.43653485,81.49551562,0.033892691,276.7832663,nonlinear,0
0,0.861541003,0.021790903,14.41170568,82.99703788,0.034771534,226.8333185,nonlinear,0
0,0.01184659,0.024282611,14.04869267,82.33827875,0.047829918,203.9115046,nonlinear,0
0,0.929463029,0.02534522,14.57778011,88.35774178,0.014419118,116.2221345,nonlinear,1
0,0.06001152,0.012918662,8.55669778,81.36330769,0.02458295,233.0532861,nonlinear,0
0,0.457235523,0.026575631,9.81483337,82.06147084,0.039971433,58.98635757,nonlinear,0
0,0.739837719,0.017504324,5.966960838,88.27674038,0.020359401,60.87712283,nonlinear,1
0,0.964188007,0.013608355,13.41925962,80.56296816,0.018654565,226.2196269,nonlinear,0
0,0.207398398,0.029953035,7.237424641,83.86698505,0.003358698,94.44710745,nonlinear,1
0,0.658712583,0.026549032,7.773777996,87.70084314,0.013284686,37.53716229,nonlinear,1
0,0.318748949,0.015697333,8.178844532,85.16898414,0.004035422,227.2181958,nonlinear,1
0,0.89550197,0.024075951,9.738219559,88.27759111,0.029723724,339.201084,nonlinear,1
0,0.947180237,0.012950458,6.275268729,88.05373438,0.018894854,212.2104808,nonlinear,1
0,0.371728636,0.019839827,8.910301753,84.8695705,0.037113462,277.04658,nonlinear,1
0,0.676222069,0.014706688,9.102496745,86.00787376,0.018288228,73.51314731,nonlinear,1
0,0.607309693,0.016019473,7.805803856,85.73659086,0.015725991,140.6514346,nonlinear,1
0,0.578567645,0.015625014,12.31153434,86.11417006,0.04797832,53.07102495,nonlinear,1
0,0.067530195,0.02687527,7.738782381,89.90775639,0.013796254,168.8176504,nonlinear,1
0,0.655484735,0.028290734,13.49080929,81.96842393,0.027234657,192.9652858,nonlinear,0
0,0.638412183,0.017301915,14.32450674,83.4961822,0.020309637,254.5609973,nonlinear,0
0,0.362931148,0.016573532,5.491412676,89.72804037,0.004915438,188.4053275,nonlinear,1
0,0.431352488,0.025946619,9.461258377,87.71007895,0.002519351,204.4993189,nonlinear,1
0,0.15398687,0.011311649,14.89154831,81.5526622,0.004434906,173.3713866,nonlinear,0
0,0.26179537,0.020396973,12.81933617,85.97192288,0.030242519,228.9646116,nonlinear,1
0,0.400472101,0.026289206,12.72740205,84.24339756,0.009530166,210.9859074,nonlinear,0
0,0.486900307,0.017020027,14.18852426,89.93247405,0.027791724,192.8636351,nonlinear,1
0,0.740305683,0.020000326,8.363719265,89.69270681,0.030247917,312.9282023,nonlinear,1
0,0.985746834,0.02826431,14.53696294,88.36173168,0.019472833,237.3758682,nonlinear,1
0,0.228103751,0.012407907,13.81643509,86.21799945,0.039849785,194.6114155,nonlinear,1
0,0.471985893,0.012176658,12.30954381,87.31250537,0.038197748,157.0271753,nonlinear,1
0,0.753747402,0.011758655,9.871818911,88.42022554,0.037583572,248.0764073,nonlinear,1
0,0.472446829,0.029974328,7.016553996,80.74939694,0.044096804,44.44458583,nonlinear,0
0,0.879008806,0.029800505,14.41808489,89.52454271,0.0334877,121.072477,nonlinear,1
0,0.670488881,0.012557194,5.985660094,84.45796659,0.009423094,247.5069575,nonlinear,1
0,0.622281383,0.022333068,12.93151009,81.9332954,0.039106953,239.321748,nonlinear,0
0,0.911659467,0.015685084,12.35080427,83.08097283,0.00401875,165.6838533,nonlinear,0
0,0.556029871,0.012971414,7.998878526,83.7004668,0.028069558,346.9685742,nonlinear,1
0,0.851841066,0.028241622,9.98181706,85.44510202,0.006056262,235.5908023,nonlinear,1
0,0.18036857,0.025843656,9.547347635,87.32543397,0.029713501,254.8151059,nonlinear,1
0,0.663766062,0.021446535,14.31062505,87.88162698,0.023054775,47.68587859,nonlinear,1
0,0.708230664,0.020106155,7.439939092,84.80996621,0.018584983,327.7280295,nonlinear,1
0,0.53518951,0.023750536,14.83818741,84.66974464,0.026099092,41.31332511,nonlinear,0
0,0.249679589,0.02726957,7.421038433,80.80423861,0.039152292,145.6696862,nonlinear,0
0,0.418081496,0.027873001,14.4748212,82.27899182,0.029268607,34.86317057,nonlinear,0
0,0.621117397,0.01418569,7.631801924,82.95270771,0.025951849,283.643515,nonlinear,1
0,0.077060711,0.024627952,13.43214238,87.10346661,0.01886389,144.5392016,nonlinear,1
0,0.549622758,0.021622601,14.56254607,87.02948369,0.042044,59.96895185,nonlinear,1
0,0.989626335,0.013540386,5.142703482,87.05524389,0.027126724,93.17295362,nonlinear,1
0,0.661565671,0.011350959,11.66686505,86.12153543,0.007578346,56.51472386,nonlinear,1
0,0.390101384,0.010279617,13.63805702,87.00953237,0.031965562,125.1475382,nonlinear,1
0,0.192067736,0.019198409,11.40892476,89.79264245,0.016790808,45.84329826,nonlinear,1
0,0.774030339,0.023826216,13.690003,80.30311148,0.010114439,225.8539441,nonlinear,0
0,0.632596506,0.020399615,10.90901467,87.16322834,0.033862523,265.4677581,nonlinear,1
0,0.447183901,0.024010402,5.063313504,85.22658049,0.000888187,126.9318109,nonlinear,1
0,0.545743988,0.011346557,11.82913109,81.47506311,0.014608977,36.96711507,nonlinear,0
0,0.962355154,0.022997907,7.354487902,86.41023496,0.015589696,271.620419,nonlinear,1
0,0.744480134,0.020850647,11.71509817,85.11795474,0.026582427,128.5726984,nonlinear,1
0,0.466136601,0.015334764,14.91300362,84.86030533,0.001762686,93.08485213,nonlinear,0
0,0.851997983,0.021907204,9.486307223,85.61973897,0.031830447,204.3098441,nonlinear,1
0,0.68798267,0.022399081,9.452459889,88.83925744,0.041023408,334.2430969,nonlinear,1
0,0.986749739,0.01203033,9.278375729,84.74748436,0.007819048,130.5432836,nonlinear,1
0,0.240386307,0.02788406,10.48104139,84.54518503,0.02176826,204.2394761,nonlinear,1
0,0.522015589,0.010294086,9.084462405,85.30616919,0.041907131,37.31478249,nonlinear,1
0,0.960404651,0.015940834,8.861675222,88.46364716,0.047267211,348.5088899,nonlinear,1
0,0.722507494,0.02670263,5.963537707,81.29086523,0.036831175,312.4939931,nonlinear,1
0,0.546137219,0.011690556,14.16055053,84.987662,0.037573592,138.569048,nonlinear,0
0,0.592868549,0.025184424,11.67934265,80.96520032,0.017326041,97.93153348,nonlinear,0
0,0.942586237,0.011162194,10.14067466,83.33301174,0.007713655,186.6212725,nonlinear,0
0,0.556043591,0.010379419,9.560364196,81.3732085,0.037794002,263.0864401,nonlinear,0
0,0.932442069,0.011200407,14.2005908,88.13041191,0.005431541,153.6836179,nonlinear,1
0,0.982449313,0.012005329,8.144340133,87.71583242,0.018696594,238.9811767,nonlinear,1
0,0.464885737,0.02993259,14.5245874,86.07718614,0.009214319,311.8597122,nonlinear,1
0,0.992189443,0.026641517,9.635270454,86.27383271,0.008726718,278.9439186,nonlinear,1
0,0.061110962,0.011767876,8.886566341,86.02450595,0.049789753,188.5276345,nonlinear,1
0,0.343745017,0.019679311,13.52468152,86.73226324,0.027111177,178.2179318,nonlinear,1
0,0.20091742,0.024119326,13.10399288,80.13758969,0.00697561,152.8311051,nonlinear,0
0,0.158686243,0.011130494,14.09493941,85.62120223,0.025391368,353.7960616,nonlinear,0
0,0.085565797,0.020523242,10.54831826,81.49394863,0.030318135,222.7820969,nonlinear,0
